,file_name,case_name,docket_number,Argued,Decided,Granted,first_party,first_party_label,second_party,second_party_label,winning_party,decision_type,majority_vote,minority_vote,advocate_0,advocate_description_0,advocate_1,advocate_description_1,advocate_2,advocate_description_2,advocate_3,advocate_description_3,advocate_4,advocate_description_4,advocate_5,advocate_description_5,advocate_6,advocate_description_6,advocate_7,advocate_description_7,advocate_8,advocate_description_8,advocate_9,advocate_description_9,advocate_10,advocate_description_10,advocate_11,advocate_description_11,advocate_12,advocate_description_12,advocate_13,advocate_description_13,advocate_14,advocate_description_14,advocate_15,advocate_description_15,john_m_harlan2,hugo_l_black,william_o_douglas,potter_stewart,william_j_brennan_jr,byron_r_white,earl_warren,tom_c_clark,abe_fortas,thurgood_marshall,harry_a_blackmun,lewis_f_powell_jr,william_h_rehnquist,john_paul_stevens,sandra_day_oconnor,antonin_scalia,anthony_m_kennedy,david_h_souter,clarence_thomas,ruth_bader_ginsburg,stephen_g_breyer,felix_frankfurter,harold_burton,stanley_reed,sherman_minton,arthur_j_goldberg,sonia_sotomayor,john_g_roberts_jr,samuel_a_alito_jr,warren_e_burger,elena_kagan,neil_gorsuch,brett_m_kavanaugh,charles_e_whittaker,petitioner_wins
69,1956.43,Brownell v. Tom We Shung,43,-414439200.0,-411501600.0,,Brownell,Petitioner,Tom We Shung,Respondent,,majority opinion,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,majority,,,,,,,,,,,0
70,1956.435,Mulcahey v. Catalanotte,435,-402861600.0,-396990000.0,,Mulcahey,Petitioner,Catalanotte,Respondent,Mulcahey,majority opinion,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,minority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
71,1956.445,Lake Tankers Corporation v. Henn,445,-399409200.0,-396385200.0,,Lake Tankers Corporation,Petitioner,Henn,Respondent,,majority opinion,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,minority,minority,,,,,,,,,,,none,0
72,1956.46,Herdman v. Pennsylvania Railroad Company,46,-412624800.0,-405453600.0,-432064800.0,Virgil Herdman,Petitioner,Pennsylvania Railroad Company,Respondent,,majority opinion,8.0,0.0,joseph_p_mcnamara,for the petitioner,robert_l_barton,for the respondent,john_a_eckler,for the respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,none,majority,majority,,,,,,,,,,,0
73,1956.4779999999998,West Point Wholesale Grocery Company v. City of Opelika,478,-400442400.0,-395780400.0,,West Point Wholesale Grocery Company,Appellant,City of Opelika,Appellee,West Point Wholesale Grocery Company,majority opinion,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
74,1956.48,United States ex rel. Sherman v. Carter Constr. Co.,48,-412538400.0,-400014000.0,,United States ex rel. Sherman,Petitioner,Carter Constr. Co.,Respondent,United States ex rel. Sherman,majority opinion,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,none,1
75,1956.491,Peak v. United States,491,-405194400.0,-403034400.0,,Peak,Petitioner,United States,Respondent,Peak,majority opinion,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,minority,minority,,,,,,,,,,,none,1
76,1956.5,Konigsberg v. State Bar of California,5,-409082400.0,-399409200.0,,Konigsberg,Petitioner,State Bar of California,Respondent,Petitioner,,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,majority,,majority,minority,,,,,,,,,,,,,,minority,majority,,,,,,,,,,,none,1
77,1956.52,United States v. Howard,52,-412452000.0,-409082400.0,-427834800.0,United States,Appellant,"Ludenia Howard, trading as Stokes Fish Company",Appellee,United States,majority opinion,9.0,0.0,leonard_b_sand,for the appellant,clarence_l_thacker,for the appellee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,majority,,,,,,,,,,,1
78,1956.54,Civil Aeronautics Board v. Hermann,540,-400356000.0,-399409200.0,,Civil Aeronautics Board,Petitioner,Hermann,Respondent,Civil Aeronautics Board,per curiam,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
79,1956.57,"Leedom v. International Union of Mine, Mill & Smelter Workers",57,-414352800.0,-412106400.0,-429044400.0,Boyd Leedom et al. Members of the National Labor Relations Board ,Petitioner,"International Union of Mine, Mill & Smelter Workers",Respondent,,majority opinion,9.0,0.0,theophil_c_kammholz,for the petitioners,nathan_witt,for the respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,majority,,,,,,,,,,,0
80,1956.5710000000001,Carroll v. United States,571,-402170400.0,-395175600.0,-414439200.0,"Leon F. Carroll, Daniel J. Stewart",Petitioner,United States,Respondent,Carroll,majority opinion,9.0,0.0,curtis_p_mitchell,for the petitioners,harold_h_greene,for the respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
81,1956.582,Roth v. United States,582,-400615200.0,-395175600.0,,Roth,Petitioner,United States,Respondent,,majority opinion,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,minority,minority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,0
82,1956.6,Jaffke v. Dunham,60,-411933600.0,-409082400.0,,Jaffke,Petitioner,Dunham,Respondent,Jaffke,per curiam,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,majority,,,,,,,,,,,1
83,1956.61,Alberts v. California,61,-400615200.0,-395175600.0,,Alberts,Petitioner,California,Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
84,1956.619,Jackson v. Taylor,619,-399927600.0,-396990000.0,,Jackson,Petitioner,Taylor,Respondent,,majority opinion,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,minority,,minority,,minority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,0
85,1956.62,Fowler v. Wilkinson,620,-399927600.0,-396990000.0,,Fowler,Petitioner,Wilkinson,Respondent,,majority opinion,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,minority,,minority,,minority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,0
86,1956.63,Federal Trade Commission v. National Lead Company,63,-411933600.0,-405453600.0,,Federal Trade Commission,Petitioner,National Lead Company,Respondent,Federal Trade Commission,majority opinion,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,majority,,,,,,,,,,,1
87,1956.64,"Libson Shops, Inc. v. Koehler",64,-408996000.0,-397594800.0,,"Libson Shops, Inc.",Petitioner,Koehler,Respondent,,majority opinion,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,minority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,none,0
88,1956.68,Theard v. United States,68,-411847200.0,-395780400.0,,Theard,Petitioner,United States,Respondent,Theard,majority opinion,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,none,1
89,1956.79,"Teamsters Union v. Vogt, Inc.",79,-405367200.0,-395780400.0,,Teamsters Union,Petitioner,"Vogt, Inc.",Respondent,,majority opinion,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,minority,,majority,,minority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,none,0
90,1956.97,United States v. Union Pacific Railroad Company,97,-408304800.0,-401824800.0,,United States,Petitioner,Union Pacific Railroad Company,Respondent,United States,majority opinion,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,minority,minority,,,,,,,,,,,none,1
91,1957.102,United States v. Dow,102,-373226400.0,-364935600.0,,United States,Petitioner,Dow,Respondent,United States,majority opinion,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
92,1957.105,Leng May Ma v. Barber,105,-366663600.0,-364330800.0,,Leng May Ma,Petitioner,Barber,Respondent,,majority opinion,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,minority,,minority,,minority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,0
93,1957.106,Denver Union Stock Yard Company v. Producers Livestock Marketing Association,106,-372794400.0,-368564400.0,,Denver Union Stock Yard Company,Petitioner,Producers Livestock Marketing Association,Respondent,,majority opinion,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,minority,majority,,,,,,,,,,,minority,0
94,1957.126,Miller v. United States,126,-376336800.0,-363726000.0,,Miller,Petitioner,United States,Respondent,Miller,majority opinion,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,minority,,,,,,,,,,,,,,majority,minority,,,,,,,,,,,majority,1
95,1957.13,Fidelity-Philadelphia Trust Company v. Smith,130,-376164000.0,-368564400.0,,Fidelity-Philadelphia Trust Company,Petitioner,Smith,Respondent,Fidelity-Philadelphia Trust Company,majority opinion,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,majority,,majority,,majority,minority,,,,,,,,,,,,,,majority,minority,,,,,,,,,,,majority,1
96,1957.139,Alcorta v. Texas,139,-384721200.0,-382989600.0,,Alcorta,Petitioner,Texas,Respondent,Alcorta,per curiam,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
97,1957.14,"Black v. Magnolia Liquor Company, Inc.",14,-385239600.0,-382989600.0,,Black,Petitioner,"Magnolia Liquor Company, Inc.",Respondent,Black,majority opinion,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
98,1957.146,United States v. McNinch,146,-370893600.0,-366145200.0,,United States,Petitioner,McNinch,Respondent,United States,majority opinion,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,minority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
99,1957.15,Public Service Commission of Utah v. United States,15,-380656800.0,-366750000.0,,Public Service Commission of Utah,Appellant,United States,Appellee,Public Service Commission of Utah,majority opinion,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,minority,minority,,,,,,,,,,,minority,1
100,1957.1570000000002,Ciucci v. Illinois,157,-372535200.0,-366750000.0,,Ciucci,Petitioner,Illinois,Respondent,,per curiam,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,minority,,minority,,minority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,0
101,1957.16,"Andrew G. Nelson, Inc. v. United States",16,-380484000.0,-373399200.0,,"Andrew G. Nelson, Inc.",Appellant,United States,Appellee,,majority opinion,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,minority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,0
102,1957.1779999999999,Crooker v. California,178,-370807200.0,-363121200.0,,"John Russell Crooker, Jr.",Petitioner,California,Respondent,,majority opinion,5.0,4.0,robert_w_armstrong,for the petitioner,william_e_james,for the respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,minority,,minority,,minority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,0
103,1957.2,Kovacs v. Brewer,200,-370720800.0,-366145200.0,,Kovacs,Petitioner,Brewer,Respondent,Kovacs,majority opinion,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,minority,majority,,,,,,,,,,,majority,1
104,1957.23,Public Utilities Commission of California v. United States,23,-378151200.0,-373399200.0,,Public Utilities Commission of California,Appellant,United States,Appellee,,majority opinion,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,majority,,minority,majority,,,,,,,,,,,,,,majority,minority,,,,,,,,,,,majority,0
105,1957.231,Benanti v. United States,231,-384199200.0,-380656800.0,,Benanti,Petitioner,United States,Respondent,Benanti,majority opinion,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
106,1957.234,"National Labor Relations Board v. Duval Jewelry Company of Miami, Inc.",234,-366663600.0,-364935600.0,,National Labor Relations Board,Petitioner,"Duval Jewelry Company of Miami, Inc.",Respondent,National Labor Relations Board,majority opinion,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
107,1957.276,Rainwater v. United States,276,-370807200.0,-366145200.0,,Rainwater,Petitioner,United States,Respondent,,majority opinion,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,0
108,1957.3029999999999,"Alaska Industrial Bd. v. Chugach Elec. Assn., Inc.",303,-370288800.0,-368564400.0,,Alaska Industrial Bd.,Petitioner,"Chugach Elec. Assn., Inc.",Respondent,Alaska Industrial Bd.,majority opinion,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,minority,1
109,1957.306,"The Colony, Inc. v. Commissioner",306,-370720800.0,-364935600.0,,"The Colony, Inc.",Petitioner,Commissioner,Respondent,"The Colony, Inc.",majority opinion,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,majority,,majority,,minority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
110,1957.32,United States ex rel. Lee Kum Hoy v. Murff,32,-382212000.0,-380656800.0,,United States ex rel. Lee Kum Hoy,Petitioner,Murff,Respondent,United States ex rel. Lee Kum Hoy,per curiam,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
111,1957.34,Kernan v. American Dredging Company,34,-382212000.0,-375818400.0,,Kernan,Petitioner,American Dredging Company,Respondent,Kernan,majority opinion,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,minority,minority,,,,,,,,,,,minority,1
112,1957.348,"Societe Internationale pour Participations Industrielles et Commerciales, S. A. v. Rogers",348,-368305200.0,-364330800.0,,"Societe Internationale pour Participations Industrielles et Commerciales, S. A.",Petitioner,Rogers,Respondent,"Societe Internationale pour Participations Industrielles et Commerciales, S. A.",majority opinion,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,none,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
113,1957.35,United States v. Sharpnack,35,-384199200.0,-377632800.0,,United States,Appellant,Sharpnack,Appellee,United States,majority opinion,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,minority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
114,1957.395,United States v. Bess,395,-370375200.0,-364935600.0,,United States,Petitioner,Bess,Respondent,,majority opinion,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,minority,,,,,,,,,,,majority,0
115,1957.4,Hoag v. New Jersey,40,-382384800.0,-366750000.0,,Hoag,Petitioner,New Jersey,Respondent,,majority opinion,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,minority,,none,,minority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,0
116,1957.4,Lightfoot v. United States,4,-417294000.0,-385498800.0,,Claude Mark Lightfoot,Petitioner,United States,Respondent,Lightfoot,per curiam,9.0,0.0,john_j_abt,for the petitioner,j_lee_rankin,"Solicitor General, Department of Justice, for the United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
117,1957.41,Ladner v. United States,41,-382384800.0,-378237600.0,,Ladner,Petitioner,United States,Respondent,,equally divided,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,none,none,,none,,none,none,,,,,,,,,,,,,,none,none,,,,,,,,,,,none,0
118,1957.455,United States v. Cores,455,-372535200.0,-366750000.0,,United States,Appellant,Cores,Appellee,United States,majority opinion,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,minority,,majority,,minority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
119,1957.5,McGee v. International Life Ins. Company,50,-382298400.0,-380052000.0,,McGee,Petitioner,International Life Ins. Company,Respondent,McGee,majority opinion,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,none,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
120,1957.547,Triplett v. Iowa,547,-366577200.0,-364330800.0,,Triplett,Petitioner,Iowa,Respondent,,per curiam,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,0
121,1957.55,"Amerian Airlines, Inc. v. North American Airlines, Inc.",55,-376164000.0,-375818400.0,,"Amerian Airlines, Inc.",Petitioner,"North American Airlines, Inc.",Respondent,"Amerian Airlines, Inc.",per curiam,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,minority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
122,1957.56,Nelson v. Tennessee,56,-380397600.0,-380052000.0,,Nelson,Petitioner,Tennessee,Respondent,Nelson,per curiam,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
123,1957.621,Dayton v. Dulles,621,-370116000.0,-364330800.0,,Dayton,Petitioner,Dulles,Respondent,Dayton,majority opinion,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,majority,,majority,minority,,,,,,,,,,,,,,majority,minority,,,,,,,,,,,minority,1
124,1957.63,"Beilan v. Board of Education, School District of Philadelphia",63,-373312800.0,-363121200.0,,Herman A. Beilan,Petitioner,"Board of Public Education, School District of Philadelphia",Respondent,,majority opinion,5.0,4.0,john_rogers_carroll,For the Petitioner,c_brewster_rhoads,For the Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,minority,,minority,,minority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,0
125,1957.668,Gore v. United States,668,-366750000.0,-363121200.0,,Gore,Petitioner,United States,Respondent,,majority opinion,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,minority,,minority,,minority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,0
126,1957.67,Nashville Milk Company v. Carnation Company,67,-382212000.0,-377028000.0,,Nashville Milk Company,Petitioner,Carnation Company,Respondent,,majority opinion,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,minority,,minority,,minority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,0
127,1957.684,Lewis v. National Labor Relations Board,684,-366577200.0,-364935600.0,,Lewis,Petitioner,National Labor Relations Board,Respondent,,majority opinion,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,0
128,1957.7,Conley v. Gibson,7,-384894000.0,-382471200.0,,Conley,Petitioner,Gibson,Respondent,Conley,majority opinion,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
129,1957.72,Nowak v. United States,72,-376336800.0,-366145200.0,,Nowak,Petitioner,United States,Respondent,Nowak,majority opinion,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,minority,,,,,,,,,,,,,,majority,minority,,,,,,,,,,,minority,1
130,1957.75,"Weyerhaeuser Steamship Company v. Nacirema Operating Company, Inc.",75,-378237600.0,-373399200.0,,Weyerhaeuser Steamship Company,Petitioner,"Nacirema Operating Company, Inc.",Respondent,Weyerhaeuser Steamship Company,majority opinion,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
131,1957.76,Maisenberg v. United States,76,-376336800.0,-366145200.0,,Maisenberg,Petitioner,United States,Respondent,Maisenberg,majority opinion,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,minority,,,,,,,,,,,,,,majority,minority,,,,,,,,,,,minority,1
132,1957.79,United States v. F. & M. Schaefer Brewing Company,79,-378237600.0,-370375200.0,,United States,Petitioner,F. & M. Schaefer Brewing Company,Respondent,United States,majority opinion,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,minority,majority,,,,,,,,,,,majority,1
133,1957.83,McAllister v. Magnolia Petroleum Company,83,-370893600.0,-363726000.0,,McAllister,Petitioner,Magnolia Petroleum Company,Respondent,McAllister,majority opinion,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,minority,majority,,,,,,,,,,,minority,1
134,1957.87,Sherman v. United States,87,-377373600.0,-366750000.0,,Sherman,Petitioner,United States,Respondent,Sherman,majority opinion,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
135,1957.89,Heikkinen v. United States,89,-380570400.0,-378237600.0,,Heikkinen,Petitioner,United States,Respondent,Heikkinen,majority opinion,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,majority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
136,1957.9,"Columbia Broadcasting System, Inc. v. Loew's Inc.",90,-376250400.0,-372189600.0,,"Columbia Broadcasting System, Inc.",Petitioner,Loew's Inc.,Respondent,,equally divided,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,none,none,,none,,none,none,,,,,,,,,,,,,,none,none,,,,,,,,,,,none,0
137,1957.92,United States v. Hvass,92,-376423200.0,-373399200.0,,United States,Appellant,Hvass,Appellee,United States,majority opinion,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,minority,,majority,,majority,majority,,,,,,,,,,,,,,majority,majority,,,,,,,,,,,majority,1
138,1957.94,Bonetti v. Rogers,94,-370375200.0,-365540400.0,,Bonetti,Petitioner,Rogers,Respondent,Bonetti,majority opinion,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,majority,,majority,,majority,minority,,,,,,,,,,,,,,minority,majority,,,,,,,,,,,majority,1
